ac_no,ac_name_x,regions,caste,locality,district,s_no,candidate_name,party,evm_votes,postal_votes,votes,vote_share,st_name,st_no,ac_name_y,constituency_code,position,total_votes,margin,margin_percent,vote_share_percent,margin_buckets_percent,margin_buckets_votes
126,Tarikere,Central Karnataka,Kuruba,Rural,Chikmagalur ,3,D.C. SURESHA,Aam Aadmi Party,417,2,419,0.27,Karnataka,S10,Tarikere,126,7,154149,4,0.002594892,0.271814932,(0-5),Less than 1000
126,Tarikere,Central Karnataka,Kuruba,Rural,Chikmagalur ,7,GOPIKRISHNA ALIAS GOPALA KRISHNA.B,Independent,411,4,415,0.27,Karnataka,S10,Tarikere,126,8,154149,89,0.057736346,0.26922004,(0-5),Less than 1000
126,Tarikere,Central Karnataka,Kuruba,Rural,Chikmagalur ,14,A.R. SATHISHA,Independent,326,0,326,0.21,Karnataka,S10,Tarikere,126,9,154149,107,0.06941336,0.211483694,(0-5),Less than 1000
126,Tarikere,Central Karnataka,Kuruba,Rural,Chikmagalur ,13,A.B. RAJKUMAR,Independent,219,0,219,0.14,Karnataka,S10,Tarikere,126,10,154149,46,0.029841257,0.142070335,(0-5),Less than 1000
126,Tarikere,Central Karnataka,Kuruba,Rural,Chikmagalur ,9,A.R.NAGARAJAPPA,Independent,172,1,173,0.11,Karnataka,S10,Tarikere,126,11,154149,17,0.011028291,0.112229077,(0-5),Less than 1000
126,Tarikere,Central Karnataka,Kuruba,Rural,Chikmagalur ,4,K. GOVINDAPPA,Karnataka Rashtra Samithi,155,1,156,0.1,Karnataka,S10,Tarikere,126,12,154149,22,0.014271906,0.101200786,(0-5),Less than 1000
126,Tarikere,Central Karnataka,Kuruba,Rural,Chikmagalur ,6,KADLE BATTI ASHOKANNA,Independent,134,0,134,0.09,Karnataka,S10,Tarikere,126,13,154149,27,0.017515521,0.08692888,(0-5),Less than 1000
126,Tarikere,Central Karnataka,Kuruba,Rural,Chikmagalur ,12,RAFEEQ AHAMAD.S,Independent,107,0,107,0.07,Karnataka,S10,Tarikere,126,14,154149,38,0.024651474,0.06941336,(0-5),Less than 1000
126,Tarikere,Central Karnataka,Kuruba,Rural,Chikmagalur ,10,C.M NANJUNDAPPA,Independent,63,6,69,0.04,Karnataka,S10,Tarikere,126,15,154149,,,0.044761886,(>20),>20000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,1,ANAND. K.S,Indian National Congress,74336,1140,75476,44.6,Karnataka,S10,Kadur,127,1,169229,12007,7.095119631,44.59992082,(5-10),Between 10000 & 20000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,3,BELLI PRAKASH,Bharatiya Janata Party,62030,1439,63469,37.5,Karnataka,S10,Kadur,127,2,169229,36632,21.64640812,37.50480119,(>20),>20000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,2,Y.S.V. DATTA,Janata Dal (Secular),26368,469,26837,15.86,Karnataka,S10,Kadur,127,3,169229,25909,15.3100237,15.85839307,(10-20),>20000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,11,NOTA,None of the Above,922,6,928,0.55,Karnataka,S10,Kadur,127,4,169229,141,0.083319053,0.548369369,(0-5),Less than 1000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,4,RAJESHWARI B.H.,Aam Aadmi Party,786,1,787,0.47,Karnataka,S10,Kadur,127,5,169229,211,0.124683122,0.465050316,(0-5),Less than 1000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,7,LOHITHA. G.T.,Uttama Prajaakeeya Party,563,13,576,0.34,Karnataka,S10,Kadur,127,6,169229,261,0.154228885,0.340367195,(0-5),Less than 1000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,10,H.R. SREENIVAS BHAGIRATHA,Independent,311,4,315,0.19,Karnataka,S10,Kadur,127,7,169229,31,0.018318373,0.18613831,(0-5),Less than 1000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,9,K.R. GANGADHARAPPA.,Independent,284,0,284,0.17,Karnataka,S10,Kadur,127,8,169229,2,0.001181831,0.167819936,(0-5),Less than 1000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,5,ANAND K.T,Sarvodaya Karnataka Paksha,281,1,282,0.17,Karnataka,S10,Kadur,127,9,169229,116,0.068546171,0.166638106,(0-5),Less than 1000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,6,ANANDA NAIK. S.L,Karnataka Rashtra Samithi,166,0,166,0.1,Karnataka,S10,Kadur,127,10,169229,57,0.03368217,0.098091935,(0-5),Less than 1000
127,Kadur,Central Karnataka,Kuruba,Rural,Chikmagalur ,8,KOTE UMESH HOMBALE,Independent,109,0,109,0.06,Karnataka,S10,Kadur,127,11,169229,,,0.064409764,(>20),>20000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,4,C B SURESH BAABU,Janata Dal (Secular),70329,707,71036,37.65,Karnataka,S10,Chikkanayakanahalli,128,1,188657,10042,5.322887568,37.65351935,(5-10),Between 10000 & 20000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,3,J C MADHU SWAMY,Bharatiya Janata Party,60304,690,60994,32.33,Karnataka,S10,Chikkanayakanahalli,128,2,188657,9998,5.299564819,32.33063178,(5-10),Between 5000 & 10000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,1,K S KIRAN KUMAR,Indian National Congress,50629,367,50996,27.03,Karnataka,S10,Chikkanayakanahalli,128,3,188657,49225,26.09232629,27.03106696,(>20),>20000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,2,NINGARAJU S C,Aam Aadmi Party,1767,4,1771,0.94,Karnataka,S10,Chikkanayakanahalli,128,4,188657,799,0.423519933,0.938740678,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,5,JAYARAM H R,Uttama Prajaakeeya Party,972,0,972,0.52,Karnataka,S10,Chikkanayakanahalli,128,5,188657,194,0.102832124,0.515220745,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,14,NOTA,None of the Above,776,2,778,0.41,Karnataka,S10,Chikkanayakanahalli,128,6,188657,346,0.183401623,0.412388621,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,11,GANGADHARAIAH,Independent,432,0,432,0.23,Karnataka,S10,Chikkanayakanahalli,128,7,188657,10,0.005300625,0.228986998,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,8,MALLIKARJUNAIAH B S,Karnataka Rashtra Samithi,419,3,422,0.22,Karnataka,S10,Chikkanayakanahalli,128,8,188657,104,0.055126499,0.223686373,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,10,GIRISH R HOYISALAKATTE,Independent,315,3,318,0.17,Karnataka,S10,Chikkanayakanahalli,128,9,188657,36,0.01908225,0.168559873,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,12,NASEER BAIG M,Independent,282,0,282,0.15,Karnataka,S10,Chikkanayakanahalli,128,10,188657,41,0.021732562,0.149477623,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,13,CAPT SOMASHEKHAR,Independent,239,2,241,0.13,Karnataka,S10,Chikkanayakanahalli,128,11,188657,78,0.041344875,0.127745061,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,6,H T NAGARAJU,BhartiyaBahujanKranti Dal,162,1,163,0.09,Karnataka,S10,Chikkanayakanahalli,128,12,188657,30,0.015901875,0.086400187,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,7,DR. M K PASHA,All India Mahila Empowerment Party,131,2,133,0.07,Karnataka,S10,Chikkanayakanahalli,128,13,188657,14,0.007420875,0.070498312,(0-5),Less than 1000
128,Chiknayakanhalli,Old Mysor,Vokkaliga,Rural,Tumkur ,9,HANUMATHA RAM NAIK M B,Welfare Party Of India,119,0,119,0.06,Karnataka,S10,Chikkanayakanahalli,128,14,188657,,,0.063077437,(>20),>20000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,4,K Shadakshari,Indian National Congress,71415,584,71999,46.13,Karnataka,S10,Tiptur,129,1,156069,17652,11.31038195,46.13280024,(10-20),Between 10000 & 20000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,2,B.C. Nagesh,Bharatiya Janata Party,53753,594,54347,34.82,Karnataka,S10,Tiptur,129,2,156069,28333,18.15414977,34.82241829,(10-20),>20000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,3,K T Shanthakumara,Janata Dal (Secular),25811,203,26014,16.67,Karnataka,S10,Tiptur,129,3,156069,25374,16.25819349,16.66826852,(10-20),>20000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,1,T S Chandrashekhar,Aam Aadmi Party,638,2,640,0.41,Karnataka,S10,Tiptur,129,4,156069,5,0.003203711,0.410075031,(0-5),Less than 1000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,13,NOTA,None of the Above,632,3,635,0.41,Karnataka,S10,Tiptur,129,5,156069,129,0.082655748,0.40687132,(0-5),Less than 1000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,6,Girish S B,Uttama Prajaakeeya Party,503,3,506,0.32,Karnataka,S10,Tiptur,129,6,156069,38,0.024348205,0.324215571,(0-5),Less than 1000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,10,T N Kumaraswamy,Independent,468,0,468,0.3,Karnataka,S10,Tiptur,129,7,156069,44,0.028192658,0.299867366,(0-5),Less than 1000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,5,Arun Linga,Kannada Deshada Paksha,424,0,424,0.27,Karnataka,S10,Tiptur,129,8,156069,163,0.104440984,0.271674708,(0-5),Less than 1000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,11,M Ravi,Independent,260,1,261,0.17,Karnataka,S10,Tiptur,129,9,156069,4,0.002562969,0.167233724,(0-5),Less than 1000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,7,Gangadharaiah K S,Karnataka Rashtra Samithi,256,1,257,0.16,Karnataka,S10,Tiptur,129,10,156069,1,0.000640742,0.164670755,(0-5),Less than 1000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,12,B N Vijayakumar,Independent,256,0,256,0.16,Karnataka,S10,Tiptur,129,11,156069,124,0.079452037,0.164030012,(0-5),Less than 1000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,8,R M Mallikarjunaswamy,BhartiyaBahujanKranti Dal,130,2,132,0.08,Karnataka,S10,Tiptur,129,12,156069,2,0.001281484,0.084577975,(0-5),Less than 1000
129,Tiptur,Old Mysor,Brahmin,Rural,Tumkur ,9,Ananthashayana A T,Independent,130,0,130,0.08,Karnataka,S10,Tiptur,129,13,156069,,,0.083296491,(>20),>20000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,2,M.T.KRISHNAPPA,Janata Dal (Secular),67485,678,68163,42.51,Karnataka,S10,Turuvekere,130,1,160338,9923,6.188801158,42.51206826,(5-10),Between 5000 & 10000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,3,MASALA JAYARAM,Bharatiya Janata Party,57636,604,58240,36.32,Karnataka,S10,Turuvekere,130,2,160338,27704,17.27849917,36.3232671,(10-20),>20000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,1,BML.KANTHRAJ,Indian National Congress,30293,243,30536,19.04,Karnataka,S10,Turuvekere,130,3,160338,29518,18.40985917,19.04476793,(10-20),>20000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,4,JAYARAM.G.C,Aam Aadmi Party,1015,3,1018,0.63,Karnataka,S10,Turuvekere,130,4,160338,294,0.183362646,0.634908755,(0-5),Less than 1000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,7,BHARATH.S,Uttama Prajaakeeya Party,719,5,724,0.45,Karnataka,S10,Turuvekere,130,5,160338,136,0.084820816,0.451546109,(0-5),Less than 1000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,12,NOTA,None of the Above,585,3,588,0.37,Karnataka,S10,Turuvekere,130,6,160338,343,0.213923087,0.366725293,(0-5),Less than 1000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,11,NARAYANA,Independent,245,0,245,0.15,Karnataka,S10,Turuvekere,130,7,160338,20,0.012473649,0.152802205,(0-5),Less than 1000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,10,KAPANIGOWDA,Independent,224,1,225,0.14,Karnataka,S10,Turuvekere,130,8,160338,23,0.014344697,0.140328556,(0-5),Less than 1000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,9,HATTAIAH.N,Republican Party of India Bharatha,198,4,202,0.13,Karnataka,S10,Turuvekere,130,9,160338,26,0.016215744,0.125983859,(0-5),Less than 1000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,8,RAM PRASAD,Karnataka Rashtra Samithi,176,0,176,0.11,Karnataka,S10,Turuvekere,130,10,160338,40,0.024947299,0.109768115,(0-5),Less than 1000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,5,M.C.SRINIVAS,Bahujan Samaj Party,133,3,136,0.08,Karnataka,S10,Turuvekere,130,11,160338,51,0.031807806,0.084820816,(0-5),Less than 1000
130,Turuvekere,Old Mysor,Vokkaliga,Rural,Tumkur ,6,H.B.PUTTAPPA,BhartiyaBahujanKranti Dal,84,1,85,0.05,Karnataka,S10,Turuvekere,130,12,160338,,,0.05301301,(>20),>20000
131,Kunigal,Old Mysor,Vokkaliga,Rural,Tumkur ,4,DR|| H D RANGANATH,Indian National Congress,74276,448,74724,42.88,Karnataka,S10,Kunigal,131,1,174277,26573,15.24756566,42.87657006,(10-20),>20000
131,Kunigal,Old Mysor,Vokkaliga,Rural,Tumkur ,1,D KRISHNAKUMAR,Bharatiya Janata Party,47855,296,48151,27.63,Karnataka,S10,Kunigal,131,2,174277,1177,0.675361637,27.6290044,(0-5),Between 1000 & 5000
131,Kunigal,Old Mysor,Vokkaliga,Rural,Tumkur ,3,DR RAVI NAGARAJAIAH,Janata Dal (Secular),46721,253,46974,26.95,Karnataka,S10,Kunigal,131,3,174277,45302,25.99425053,26.95364276,(>20),>20000
131,Kunigal,Old Mysor,Vokkaliga,Rural,Tumkur ,2,JAYARAMAIAH HITHALAPURA,Aam Aadmi Party,1670,2,1672,0.96,Karnataka,S10,Kunigal,131,4,174277,635,0.36436248,0.959392232,(0-5),Less than 1000
131,Kunigal,Old Mysor,Vokkaliga,Rural,Tumkur ,5,RAGHU JANAGERE,Karnataka Rashtra Samithi,1032,5,1037,0.6,Karnataka,S10,Kunigal,131,5,174277,407,0.233536267,0.595029751,(0-5),Less than 1000
131,Kunigal,Old Mysor,Vokkaliga,Rural,Tumkur ,9,NOTA,None of the Above,625,5,630,0.36,Karnataka,S10,Kunigal,131,6,174277,69,0.039592144,0.361493485,(0-5),Less than 1000
131,Kunigal,Old Mysor,Vokkaliga,Rural,Tumkur ,8,B B RAMASWAMY GOWDA,Independent,556,5,561,0.32,Karnataka,S10,Kunigal,131,7,174277,258,0.148040189,0.321901341,(0-5),Less than 1000
131,Kunigal,Old Mysor,Vokkaliga,Rural,Tumkur ,7,B T TIRUMALE GOWDA,Independent,301,2,303,0.17,Karnataka,S10,Kunigal,131,8,174277,78,0.044756336,0.173861152,(0-5),Less than 1000
131,Kunigal,Old Mysor,Vokkaliga,Rural,Tumkur ,6,RAMESHA S B,Rashtriya Janahita Party,225,0,225,0.13,Karnataka,S10,Kunigal,131,9,174277,,,0.129104816,(>20),>20000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,3,G B JYOTHI GANESH,Bharatiya Janata Party,58126,1039,59165,33.79,Karnataka,S10,Tumkur,132,1,175085,3198,1.826541394,33.79215809,(0-5),Between 1000 & 5000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,2,N GOVINDARAJU,Janata Dal (Secular),55359,608,55967,31.97,Karnataka,S10,Tumkur,132,2,175085,9067,5.178627524,31.9656167,(5-10),Between 5000 & 10000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,1,IQBAL AHMED,Indian National Congress,46616,284,46900,26.79,Karnataka,S10,Tumkur,132,3,175085,37946,21.67290173,26.78698918,(>20),>20000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,14,SOGADU SHIVANNA,Independent,8846,108,8954,5.11,Karnataka,S10,Tumkur,132,4,175085,7823,4.468115487,5.114087443,(0-5),Between 5000 & 10000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,15,NOTA,None of the Above,1122,9,1131,0.65,Karnataka,S10,Tumkur,132,5,175085,157,0.089670731,0.645971956,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,8,T N RAJESH,Uttama Prajaakeeya Party,967,7,974,0.56,Karnataka,S10,Tumkur,132,6,175085,310,0.177056858,0.556301225,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,5,MOHAMMED GHOUSE PEER,Aam Aadmi Party,664,0,664,0.38,Karnataka,S10,Tumkur,132,7,175085,311,0.177628009,0.379244367,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,4,K B DINESH BABU,Bahujan Samaj Party,347,6,353,0.2,Karnataka,S10,Tumkur,132,8,175085,95,0.05425936,0.201616358,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,13,VEERESHA PRASAD R (GUBBI VEERANNA),Independent,256,2,258,0.15,Karnataka,S10,Tumkur,132,9,175085,20,0.011423023,0.147356998,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,7,GAJENDRA KUMAR GOWDA,Karnataka Rashtra Samithi,235,3,238,0.14,Karnataka,S10,Tumkur,132,10,175085,88,0.050261302,0.135933975,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,6,M V KALYANI,Socialist Unity Centre Of India (COMMUNIST),147,3,150,0.09,Karnataka,S10,Tumkur,132,11,175085,50,0.028557558,0.085672673,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,12,PRAKASH R A,Independent,100,0,100,0.06,Karnataka,S10,Tumkur,132,12,175085,5,0.002855756,0.057115116,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,10,DADA PEER,Independent,93,2,95,0.05,Karnataka,S10,Tumkur,132,13,175085,20,0.011423023,0.05425936,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,11,NARASE GOWDA,Independent,73,2,75,0.04,Karnataka,S10,Tumkur,132,14,175085,14,0.007996116,0.042836337,(0-5),Less than 1000
132,Tumkur City,Old Mysor,Lingayat,Urban,Tumkur ,9,KUMAR S,Independent,61,0,61,0.03,Karnataka,S10,Tumkur,132,15,175085,,,0.03484022,(>20),>20000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,4,B.SURESH GOWDA,Bharatiya Janata Party,88052,1139,89191,48.9,Karnataka,S10,Tumkur,133,1,182389,4594,2.518792252,48.90152367,(0-5),Between 1000 & 5000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,1,D.C.GOWRISHANKAR SWAMY,Janata Dal (Secular),83792,805,84597,46.38,Karnataka,S10,Tumkur,133,2,182389,80531,44.15343031,46.38273141,(>20),>20000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,3,G.H.SHANMUKHAPPA,Indian National Congress,3990,76,4066,2.23,Karnataka,S10,Tumkur,133,3,182389,2866,1.571366694,2.229301109,(0-5),Between 1000 & 5000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,14,NOTA,None of the Above,1195,5,1200,0.66,Karnataka,S10,Tumkur,133,4,182389,447,0.24508057,0.657934415,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,7,DINESH.T.N,Uttama Prajaakeeya Party,750,3,753,0.41,Karnataka,S10,Tumkur,133,5,182389,83,0.04550713,0.412853845,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,2,DINESH KUMAR.B,Aam Aadmi Party,665,5,670,0.37,Karnataka,S10,Tumkur,133,6,182389,209,0.114590244,0.367346715,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,5,V.A.ANAND,Karnataka Rashtra Samithi,460,1,461,0.25,Karnataka,S10,Tumkur,133,7,182389,6,0.003289672,0.252756471,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,13,SIDDARAMEGOWDA,Independent,451,4,455,0.25,Karnataka,S10,Tumkur,133,8,182389,142,0.077855572,0.249466799,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,10,S.T.GOVINDAIAH,Independent,310,3,313,0.17,Karnataka,S10,Tumkur,133,9,182389,4,0.002193115,0.171611227,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,11,YOGANARASIMHAMURTHY.T.H,Independent,309,0,309,0.17,Karnataka,S10,Tumkur,133,10,182389,157,0.086079753,0.169418112,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,12,K.V.SRINIVAS KALKERE,Independent,150,2,152,0.08,Karnataka,S10,Tumkur,133,11,182389,64,0.035089835,0.083338359,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,6,D.GOPALAKRISHNA,Socialist Party (India),88,0,88,0.05,Karnataka,S10,Tumkur,133,12,182389,8,0.004386229,0.048248524,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,9,ASHOKA.K.S.,Independent,80,0,80,0.04,Karnataka,S10,Tumkur,133,13,182389,26,0.014255246,0.043862294,(0-5),Less than 1000
133,Tumkur Rural,Old Mysor,Vokkaliga,Rural,Tumkur ,8,NISSAR AHMED,Indian Movement Party,53,1,54,0.03,Karnataka,S10,Tumkur,133,14,182389,,,0.029607049,(>20),>20000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,2,Dr. G. PARAMESHWARA,Indian National Congress,78303,796,79099,45.31,Karnataka,S10,Koratagere,134,1,174578,14347,8.218103083,45.30868723,(5-10),Between 10000 & 20000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,4,P. R. SUDHAKAR LAL,Janata Dal (Secular),64052,700,64752,37.09,Karnataka,S10,Koratagere,134,2,174578,40661,23.29102178,37.09058415,(>20),>20000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,1,B. H. ANIL KUMAR,Bharatiya Janata Party,23804,287,24091,13.8,Karnataka,S10,Koratagere,134,3,174578,22858,13.09328781,13.79956237,(10-20),>20000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,5,D. HANUMANTHARAYAPPA,Aam Aadmi Party,1231,2,1233,0.71,Karnataka,S10,Koratagere,134,4,174578,74,0.04238793,0.706274559,(0-5),Less than 1000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,9,MUNIYAPPA K. M.,Independent,1153,6,1159,0.66,Karnataka,S10,Koratagere,134,5,174578,148,0.08477586,0.663886629,(0-5),Less than 1000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,3,S. G. MANJUNATHA,Bahujan Samaj Party,1008,3,1011,0.58,Karnataka,S10,Koratagere,134,6,174578,161,0.092222388,0.57911077,(0-5),Less than 1000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,6,NAGENDRA T. N.,Uttama Prajaakeeya Party,840,10,850,0.49,Karnataka,S10,Koratagere,134,7,174578,90,0.051552888,0.486888382,(0-5),Less than 1000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,13,NOTA,None of the Above,760,0,760,0.44,Karnataka,S10,Koratagere,134,8,174578,105,0.060145035,0.435335495,(0-5),Less than 1000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,12,HANUMANTHARAYAPPA,Independent,650,5,655,0.38,Karnataka,S10,Koratagere,134,9,174578,311,0.178143867,0.375190459,(0-5),Less than 1000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,7,RAVIKUMAR K. C.,Karnataka Rashtra Samithi,342,2,344,0.2,Karnataka,S10,Koratagere,134,10,174578,90,0.051552888,0.197046592,(0-5),Less than 1000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,10,VIJAYALAKSHMI B. N.,Independent,252,2,254,0.15,Karnataka,S10,Koratagere,134,11,174578,24,0.013747437,0.145493705,(0-5),Less than 1000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,11,V. SHANTHAKUMAR,Independent,229,1,230,0.13,Karnataka,S10,Koratagere,134,12,174578,90,0.051552888,0.131746268,(0-5),Less than 1000
134,Koratagere,Old Mysor,SC,Rural,Tumkur ,8,HANUMAIAH N.,Welfare Party Of India,140,0,140,0.08,Karnataka,S10,Koratagere,134,13,174578,,,0.080193381,(>20),>20000
135,Gubbi,Old Mysor,Vokkaliga,Rural,Tumkur ,5,S R SRINIVAS (VASU),Indian National Congress,60124,396,60520,37.79,Karnataka,S10,Gubbi,135,1,160136,8541,5.333591447,37.79287606,(5-10),Between 5000 & 10000
135,Gubbi,Old Mysor,Vokkaliga,Rural,Tumkur ,1,S D DILIPKUMAR,Bharatiya Janata Party,51505,474,51979,32.46,Karnataka,S10,Gubbi,135,2,160136,8933,5.578383374,32.45928461,(5-10),Between 5000 & 10000
135,Gubbi,Old Mysor,Vokkaliga,Rural,Tumkur ,2,NAGARAJU B S,Janata Dal (Secular),42870,176,43046,26.88,Karnataka,S10,Gubbi,135,3,160136,41212,25.73562472,26.88090123,(>20),>20000
135,Gubbi,Old Mysor,Vokkaliga,Rural,Tumkur ,3,PRABHUSWAMY B S,Aam Aadmi Party,1834,0,1834,1.15,Karnataka,S10,Gubbi,135,4,160136,1108,0.691911875,1.145276515,(0-5),Between 1000 & 5000
135,Gubbi,Old Mysor,Vokkaliga,Rural,Tumkur ,11,NOTA,None of the Above,726,0,726,0.45,Karnataka,S10,Gubbi,135,5,160136,52,0.032472398,0.45336464,(0-5),Less than 1000
135,Gubbi,Old Mysor,Vokkaliga,Rural,Tumkur ,6,PRAVEEN GOWDA CHELUR,Karnataka Rashtra Samithi,672,2,674,0.42,Karnataka,S10,Gubbi,135,6,160136,333,0.207948244,0.420892242,(0-5),Less than 1000
135,Gubbi,Old Mysor,Vokkaliga,Rural,Tumkur ,4,SHIVANNA,Bahujan Samaj Party,341,0,341,0.21,Karnataka,S10,Gubbi,135,7,160136,1,0.000624469,0.212943998,(0-5),Less than 1000
135,Gubbi,Old Mysor,Vokkaliga,Rural,Tumkur ,8,DR BHAVANA R GIRIDHAR,Independent,339,1,340,0.21,Karnataka,S10,Gubbi,135,8,160136,45,0.028101114,0.212319528,(0-5),Less than 1000
135,Gubbi,Old Mysor,Vokkaliga,Rural,Tumkur ,10,SRINIVAS T V,Independent,294,1,295,0.18,Karnataka,S10,Gubbi,135,9,160136,74,0.046210721,0.184218414,(0-5),Less than 1000
